Year,Month,Day,T,TM,Tm,H,PP,VV,V,VM,RA,TS,FG,pm10,no2,so2,co,AQI
2019,2,18,25.2,31.6,19,56,0,6.3,4.8,7.6,1,1,1,102,17,2,11,102
2019,2,19,26.8,34,22,56,0,6.3,4.8,7.6,1,1,1,109,23,2,12,109
2019,2,20,25.4,32.8,20.5,53,0,6.9,5.7,7.6,1,1,1,107,20,2,12,107
2019,2,21,25.1,32.1,18.2,42,0,6.3,7.2,11.1,1,1,1,106,24,2,12,106
2019,2,22,25.1,32.1,18.2,42,0,6.3,7.2,11.1,1,1,1,113,31,3,12,113
2019,2,23,25.1,32.1,18.2,42,0,6.3,7.2,11.1,1,1,1,117,29,2,12,117
2019,2,24,25.1,32.1,18.2,42,0,6.3,7.2,11.1,1,1,1,106,27,4,12,106
2019,2,25,26.6,34.6,17.2,25,0,6.3,5.4,11.1,1,1,1,99,18,2,11,99
2019,2,26,26.2,35.5,20.8,46,0,5.5,4.6,7.6,1,1,1,111,23,2,16,111
2019,2,27,26.3,34.5,21.3,51,0,6.9,5,9.4,1,1,1,111,15,2,11,111
2019,2,28,26.3,34.5,21.3,51,0,6.9,5,9.4,1,1,1,113,29,2,12,113
2019,3,1,26.3,33.8,21.3,57,0,5.3,5.4,11.1,1,1,1,123,21,2,11,123
2019,3,2,25.9,33.5,21.7,60,0,6.9,5.9,11.1,1,1,1,97,22,2,11,97
2019,3,3,26.1,32.1,20.5,57,0,6.3,3.9,11.1,1,1,1,97,17,2,11,97
2019,3,4,26.1,32.1,20.5,57,0,6.3,3.9,11.1,1,1,1,98,15,2,11,98
2019,3,5,26.1,32.1,20.5,57,0,6.3,3.9,11.1,1,1,1,98,11,2,10,98
2019,3,6,26.1,32.1,20.5,57,0,6.3,3.9,11.1,1,1,1,94,22,2,13,94
2019,3,7,28.4,36.4,20.1,25,0,6.9,3.3,5.4,1,1,1,136,26,2,12,136
2019,3,8,28.3,37,21.8,33,0,6.9,3,5.4,1,1,1,120,18,3,11,120
2019,3,9,27.4,35.9,22.5,53,0,6.9,4.1,5.4,1,1,1,105,18,3,11,105
2019,3,11,27.4,35.9,22.5,53,0,6.9,4.1,5.4,1,1,1,105,25,4,13,105
2019,3,12,27.4,35.9,22.5,53,0,6.9,4.1,5.4,1,1,1,124,23,3,12,124
2019,3,13,26.6,34,19.7,32,0,6.6,4.4,9.4,1,1,1,112,24,2,13,112
2019,3,14,27.2,33.8,19.7,29,0,6.9,4.6,7.6,1,1,1,116,26,2,17,116
2019,3,15,27.3,34.3,20.2,27,0,6.9,6.1,11.1,1,1,1,107,26,2,17,107
2019,3,16,27.3,34.3,20.2,27,0,6.9,6.1,11.1,1,1,1,109,27,2,15,109
2019,3,17,27.3,34.3,20.2,27,0,6.9,6.1,11.1,1,1,1,108,19,1,11,108
2019,3,18,27.3,34.3,20.2,27,0,6.9,6.1,11.1,1,1,1,134,19,1,11,134
2019,3,24,27.3,34.3,20.2,27,0,6.9,6.1,11.1,1,1,1,134,27,4,12,134
2019,3,25,28.4,35.5,22.8,41,0,6.9,2.4,5.4,1,1,1,125,21,3,11,125
2019,3,26,28.3,35.4,21.5,33,0,6.9,5,11.1,1,1,1,103,21,2,12,103
2019,3,27,27.9,35,22.6,32,0,7.7,4.1,5.4,1,1,1,103,26,3,12,103
2019,3,28,27.9,35,22.6,32,0,7.7,4.1,5.4,1,1,1,112,26,3,12,112
2019,3,29,27.9,35,22.6,32,0,7.7,4.1,5.4,1,1,1,111,18,2,11,111
2019,3,30,27.9,35,22.6,32,0,7.7,4.1,5.4,1,1,1,87,18,2,11,87
2019,4,1,28.7,35.6,22.9,38,0,6.9,3.5,5.4,1,1,1,87,27,4,12,87
2019,4,2,28.3,36,23.6,49,0,6.9,3,5.4,1,1,1,199,30,3,12,199
2019,4,3,29,35,22.6,43,0,6.6,2.6,3.5,1,1,1,132,23,3,12,132
2019,4,4,29,35,22.6,43,0,6.6,2.6,3.5,1,1,1,108,24,3,12,108
2019,4,5,29,35,22.6,43,0,6.6,2.6,3.5,1,1,1,105,23,3,11,105
2019,4,6,29,35,22.6,43,0,6.6,2.6,3.5,1,1,1,111,21,3,11,111
2019,4,7,29.5,35.4,24,37,0,6.9,1.9,5.4,1,1,1,102,19,3,11,102
2019,4,8,28.4,36.4,24,50,2.03,6.9,2,3.5,1,1,1,95,20,3,11,95
2019,4,9,28.2,35.6,22.8,52,0,6.9,2,5.4,1,1,1,120,19,3,11,120
2019,4,10,28.2,35.6,22.8,52,0,6.9,2,5.4,1,1,1,86,34,4,12,86
2019,4,11,28.2,35.6,22.8,52,0,6.9,2,5.4,1,1,1,134,24,2,11,134
2019,4,12,28.2,35.6,22.8,52,0,6.9,2,5.4,1,1,1,111,24,3,12,111
2019,4,13,29.4,36.6,24.6,37,0,6.9,2.8,5.4,1,1,1,106,20,3,11,106
2019,4,14,29.5,36,24.2,34,0,6.9,4.4,11.1,1,1,1,102,23,3,12,102
2019,4,15,29.1,36.2,24,36,0,6.9,3,3.5,1,1,1,100,19,3,11,100
2019,4,16,29.1,36.2,24,36,0,6.9,3,3.5,1,1,1,96,14,2,11,96
2019,4,17,29.1,36.2,24,36,0,6.9,3,3.5,1,1,1,110,21,2,11,110
2019,4,18,29.1,36.2,24,36,0,6.9,3,3.5,1,1,1,112,28,3,23,112
2019,4,19,27.6,35.6,21.4,58,0,6.9,2.8,5.4,1,1,1,133,17,2,14,133
2019,4,20,26.8,33.2,22.4,62,0.25,6.3,3.1,7.6,1,1,1,87,16,2,15,87
2019,4,21,27.4,34.2,21.6,55,0,6.3,3.1,7.6,1,1,1,85,17,3,11,85
2019,4,22,27.4,34.2,21.6,55,0,6.3,3.1,7.6,1,1,1,99,20,3,11,99
2019,4,23,27.4,34.2,21.6,55,0,6.3,3.1,7.6,1,1,1,92,23,3,11,92
2019,4,24,27.4,34.2,21.6,55,0,6.3,3.1,7.6,1,1,1,92,26,3,11,92
2019,4,25,28.8,34.8,22.8,39,0,6.9,2.4,5.4,1,1,1,114,20,2,11,114
2019,4,26,29.6,35.6,23.5,47,0,6.9,3.1,7.6,1,1,1,99,30,3,16,99
2019,4,27,30.4,36.6,24.4,42,0,6.9,0.4,3.5,1,1,1,131,25,3,14,131
2019,4,28,30.4,36.6,24.4,42,0,6.9,0.4,3.5,1,1,1,111,16,2,13,111
2019,4,29,30.4,36.6,24.4,42,0,6.9,0.4,3.5,1,1,1,104,12,2,16,104
2019,4,30,30.4,36.6,24.4,42,0,6.9,0.4,3.5,1,1,1,99,11,2,18,99
2019,5,1,26.3,30,21.6,65,0,6.6,5,7.6,1,1,1,80,11,2,12,80
2019,5,2,27,31.6,22,54,0,7.7,4.1,11.1,1,1,1,105,15,3,12,105
2019,5,3,27.1,33.4,21.4,56,0,6.9,5.4,9.4,1,1,1,118,12,2,11,118
2019,5,4,27.1,33.4,21.4,56,0,6.9,5.4,9.4,1,1,1,117,17,2,11,117
2019,5,5,27.1,33.4,21.4,56,0,6.9,5.4,9.4,1,1,1,118,17,2,11,118
2019,5,6,27.1,33.4,21.4,56,0,6.9,5.4,9.4,1,1,1,115,12,2,11,115
2019,5,7,25.5,36.2,20.8,71,0,6.9,5.9,9.4,1,1,1,94,8,2,12,94
2019,5,8,26.7,33.6,20.6,64,14.99,7.7,5.9,7.6,1,1,1,72,15,2,13,72
2019,5,9,27.9,32.6,22,55,0,7.4,4.3,66.5,1,1,1,102,13,2,11,102
2019,5,10,27.9,32.6,22,55,0,7.4,4.3,66.5,1,1,1,99,15,2,11,99
2019,5,11,27.9,32.6,22,55,0,7.4,4.3,66.5,1,1,1,112,16,2,12,112
2019,5,12,27.9,32.6,22,55,0,7.4,4.3,66.5,1,1,1,103,14,2,12,103
2019,5,13,26.7,35,21.7,64,0,6.9,3,11.1,1,1,1,101,13,2,12,101
2019,5,14,27.9,35,21.8,58,0,6.9,5.2,7.6,1,1,1,93,13,3,19,93
2019,5,15,25.6,34.8,22.2,73,7.11,6.3,3.7,7.6,1,1,1,96,19,2,15,96
2019,5,23,26.4,34.6,22.6,73,3.05,6.3,1.9,5.4,1,1,0,79,17,2,11,79
2019,5,24,26.1,34,22.4,72,1.02,5.8,3.9,7.6,1,1,0,51,15,2,11,51
2019,5,25,24.8,33.5,21,74,1.02,6.9,3.1,5.4,1,1,0,90,17,2,11,90
2019,5,26,24.8,33.5,21,74,1.02,6.9,3.1,5.4,1,1,0,39,20,3,12,39
2019,5,27,24.8,33.5,21,74,1.02,6.9,3.1,5.4,1,1,0,69,15,2,11,69
2019,5,28,24.8,33.5,21,74,1.02,6.9,3.1,5.4,1,1,0,60,15,2,11,60
2019,5,30,27.8,34,23,65,0,6.9,3.5,5.4,1,1,0,60,18,2,11,60
2019,5,31,26.5,33.3,22,68,2.03,6.3,4.4,7.6,1,1,0,60,14,3,11,60
2019,6,1,27.5,33.2,21,67,0,6.9,3.5,5.4,1,1,0,60,16,3,11,60
2019,6,2,26.2,33.2,22.6,75,7.62,6.3,6.5,7.6,1,1,0,60,12,3,11,60
2019,6,3,25.5,32.1,21.2,73,0,6.9,2.4,5.4,1,1,0,60,12,2,11,60
2019,6,4,25.5,32.1,21.2,73,0,6.9,2.4,5.4,1,1,0,60,10,2,11,60
2019,6,5,25.5,32.1,21.2,73,0,6.9,2.4,5.4,1,1,0,60,15,2,12,60
2019,6,6,25.5,32.1,21.2,73,0,6.9,2.4,5.4,1,1,0,60,21,2,11,60
2019,6,7,25.4,32,20.6,73,20.07,7.7,3.3,5.4,1,1,0,60,15,4,11,60
2019,6,8,26.3,31.5,22.5,74,0,6.9,4.3,7.6,1,1,0,60,15,3,9,60
2019,6,9,26.7,32.2,22.3,70,0,6.9,4.8,7.6,1,1,0,60,14,3,9,60
2019,6,10,26.7,32.2,22.3,70,0,6.9,4.8,7.6,1,1,0,60,14,2,10,60
2019,6,11,26.7,32.2,22.3,70,0,6.9,4.8,7.6,1,1,0,60,22,3,12,60
2019,6,12,26.7,32.2,22.3,70,0,6.9,4.8,7.6,1,1,0,60,19,7,11,60
2019,6,13,24.8,29.4,22,76,0,6.9,11.9,18.3,1,1,0,60,17,5,10,60
2019,6,14,25.3,30.6,22,73,0.51,6.9,8.5,14.8,1,1,0,69,17,6,11,69
2019,6,15,26.5,31,21.2,66,0,6.9,10,14.8,1,1,0,60,14,6,10,60
2019,6,16,26.5,31,21.2,66,0,6.9,10,14.8,1,1,0,58,18,5,14,58
2019,6,17,26.5,31,21.2,66,0,6.9,10,14.8,1,1,0,69,15,5,11,69
2019,6,18,26.5,31,21.2,66,0,6.9,10,14.8,1,1,0,60,15,6,13,60
2019,6,19,26.6,31.2,21.5,62,0,6.9,8.7,14.8,1,1,0,62,16,6,12,62
2019,6,20,25.7,32.3,22.2,65,1.27,6.9,10.6,14.8,1,1,0,57,16,6,11,57
2019,6,21,24.6,30.6,20.7,71,0,6.3,8.5,14.8,1,1,0,60,21,5,12,60
2019,6,22,24.6,30.6,20.7,71,0,6.3,8.5,14.8,1,1,0,64,21,6,13,64
2019,6,23,24.6,30.6,20.7,71,0,6.3,8.5,14.8,1,1,0,59,21,6,15,59
2019,6,24,24.6,30.6,20.7,71,0,6.3,8.5,14.8,1,1,0,70,22,6,13,70
2019,6,25,25,29.7,21.4,73,0,6.9,6.3,11.1,1,1,0,86,15,6,12,86
2019,6,26,24.6,29.8,21.6,71,0,7.7,4.6,7.6,1,1,0,68,15,6,11,68
2019,6,27,24.9,30,21.6,68,5.08,6.9,8.3,14.8,1,1,0,71,13,5,11,71
2019,6,28,24.9,30,21.6,68,5.08,6.9,8.3,14.8,1,1,0,81,19,5,12,81
2019,6,29,24.9,30,21.6,68,5.08,6.9,8.3,14.8,1,1,0,104,10,3,9,104
2019,6,30,24.9,30,21.6,68,5.08,6.9,8.3,14.8,1,1,0,96,13,5,12,96
2019,7,1,25.6,29.8,21,61,0,6.9,9.1,18.3,1,1,0,102,15,5,12,102
2019,7,2,25.5,30.5,21.5,64,0,6.9,9.8,16.5,1,1,0,86,14,6,12,86
2019,7,3,25.4,30.8,21.4,64,0,6.9,10.2,18.3,1,1,0,85,22,6,14,85
2019,7,4,25.4,30.8,21.4,64,0,6.9,10.2,18.3,1,1,0,94,19,7,12,94
2019,7,5,25.4,30.8,21.4,64,0,6.9,10.2,18.3,1,1,0,89,25,6,12,89
2019,7,6,25.4,30.8,21.4,64,0,6.9,10.2,18.3,1,1,0,86,24,7,11,86
2019,7,7,24.5,28.6,20.7,67,0,6.9,12,20.6,1,1,0,114,15,7,11,114
2019,7,8,24.4,29.2,20.6,67,0,6.9,9.4,14.8,1,1,0,90,14,9,11,90
2019,7,9,23.8,29.5,20,74,0,6.9,10.7,14.8,1,1,0,76,15,11,11,76
2019,7,10,23.8,29.5,20,74,0,6.9,10.7,14.8,1,1,0,73,14,14,11,73
2019,7,11,23.8,29.5,20,74,0,6.9,10.7,14.8,1,1,0,74,14,16,10,74
2019,7,12,23.8,29.5,20,74,0,6.9,10.7,14.8,1,1,0,75,17,7,12,75
2019,7,13,25.2,31.2,21,70,0,6.9,5,7.6,1,1,0,82,17,11,11,82
2019,7,14,24.7,30,21.3,69,1.02,6.9,8.1,11.1,1,1,0,73,12,9,10,73
2019,7,15,24.2,30.8,21.4,78,0.25,6.6,5.6,7.6,1,1,0,74,14,3,10,74
2019,7,16,24.2,30.8,21.4,78,0.25,6.6,5.6,7.6,1,1,0,49,14,3,10,49
2019,7,20,23.4,28.4,20.6,78,1.27,6.9,11.1,18.3,1,1,0,49,25,3,12,49
2019,7,21,23,27.7,20.6,83,0,6.3,9.8,18.3,1,1,0,78,23,3,12,78
2019,7,22,23,27.7,20.6,83,0,6.3,9.8,18.3,1,1,0,72,20,3,13,72
2019,7,23,23,27.7,20.6,83,0,6.3,9.8,18.3,1,1,0,61,17,3,13,61
2019,7,24,23,27.7,20.6,83,0,6.3,9.8,18.3,1,1,0,82,14,2,12,82
2019,7,25,23.8,29.5,21.3,80,1.02,6.9,6.9,14.8,1,1,0,74,19,3,12,74
2019,7,26,22.6,28.5,20.6,78,11.18,6.3,8.3,11.1,1,1,0,72,19,3,12,72
2019,7,28,22.6,28.5,20.6,78,11.18,6.3,8.3,11.1,1,1,0,72,17,3,13,72
2019,7,29,22.6,28.5,20.6,78,11.18,6.3,8.3,11.1,1,1,0,93,14,3,12,93
2019,7,30,22.6,28.5,20.6,78,11.18,6.3,8.3,11.1,1,1,0,80,10,4,9,80
2019,7,31,24.2,29.4,19.8,69,0,6.9,7.4,14.8,1,1,0,74,13,3,11,74
2019,8,1,24.7,29.9,20.5,65,0,6.9,8,14.8,1,1,0,84,15,3,12,84
2019,8,2,23.6,30.4,20.5,72,0,6.3,12.2,22.2,1,1,0,73,22,3,14,73
2019,8,3,23.8,27.4,20.6,70,0,6.9,11.7,14.8,1,1,0,100,25,3,11,100
2019,8,4,23.8,27.4,20.6,70,0,6.9,11.7,14.8,1,1,0,91,15,3,10,91
2019,8,5,23.8,27.4,20.6,70,0,6.9,11.7,14.8,1,1,0,64,15,3,12,64
2019,8,6,23.8,27.4,20.6,70,0,6.9,11.7,14.8,1,1,0,60,13,3,11,60
2019,8,7,22.1,25.4,20.4,87,2.03,6.3,12.8,18.3,1,1,0,47,6,3,8,47
2019,8,8,22,25.2,20.8,88,3.05,6.9,11.9,18.3,1,1,0,38,31,3,16,38
2019,8,9,21.8,24.8,20,90,21.08,6.3,13,22.2,1,1,0,73,19,3,12,73
2019,8,10,21.8,24.8,20,90,21.08,6.3,13,22.2,1,1,0,67,12,3,10,67
2019,8,11,21.8,24.8,20,90,21.08,6.3,13,22.2,1,1,0,56,13,3,13,56
2019,8,12,21.8,24.8,20,90,21.08,6.3,13,22.2,1,1,0,76,13,3,11,76
2019,8,13,23.1,27.6,20.6,82,19.05,6.6,6.7,9.4,1,1,0,58,14,3,13,58
2019,8,14,22.8,27.4,20.7,84,0.25,6.9,7.8,11.1,1,1,0,69,14,3,13,69
2019,8,18,22.8,27.4,20.7,84,0.25,6.9,7.8,11.1,1,1,0,69,15,3,13,69
2019,8,19,23.5,28.4,20.2,82,11.68,6.9,3,5.4,1,1,0,75,11,3,12,75
2019,8,20,22.8,29,20.1,86,17.53,6.9,2.4,5.4,1,1,0,49,11,3,12,49
2019,8,21,23.2,26.8,20.8,82,16.51,6.9,5.7,11.1,1,1,0,47,11,3,13,47
2019,8,22,23.2,26.8,20.8,82,16.51,6.9,5.7,11.1,1,1,0,69,11,3,12,69
2019,8,23,23.2,26.8,20.8,82,16.51,6.9,5.7,11.1,1,1,0,56,15,3,14,56
2019,8,24,23.2,26.8,20.8,82,16.51,6.9,5.7,11.1,1,1,0,71,13,3,13,71
2019,8,25,23,27.6,20,78,0,6.9,7.2,14.8,1,1,0,74,18,4,13,74
2019,8,26,23,28.3,20,77,0,6.9,7.8,14.8,1,1,0,104,18,3,14,104
2019,8,27,23.9,28.2,20.4,73,0.25,6.9,8.5,14.8,1,1,0,84,14,3,12,84
2019,8,28,23.9,28.2,20.4,73,0.25,6.9,8.5,14.8,1,1,0,78,20,4,15,78
2019,8,29,23.9,28.2,20.4,73,0.25,6.9,8.5,14.8,1,1,0,104,22,3,16,104
2019,8,30,23.9,28.2,20.4,73,0.25,6.9,8.5,14.8,1,1,0,102,20,4,13,102
2019,8,31,23,28.7,20.4,80,0,6.9,9.1,14.8,1,1,0,89,17,4,12,89
2019,9,1,23,26.4,20.4,77,0,6.9,8.3,14.8,1,1,0,71,17,4,12,71
2019,9,2,22.3,26.8,20.3,85,0.51,6.9,5.6,11.1,1,1,0,71,13,4,13,71
2019,9,3,22.2,26.4,20.1,84,12.95,5.5,10.4,14.8,1,1,0,68,18,4,14,68
2019,9,4,22.2,26.4,20.1,84,12.95,5.5,10.4,14.8,1,1,0,70,15,4,13,70
2019,9,5,22.2,26.4,20.1,84,12.95,5.5,10.4,14.8,1,1,0,63,14,4,12,63
2019,9,6,22.2,26.4,20.1,84,12.95,5.5,10.4,14.8,1,1,0,63,18,4,15,63
2019,9,7,23.2,27.3,20.4,78,2.29,6.9,11.9,22.2,1,1,0,72,14,4,12,72
2019,9,8,23.6,27.8,20.8,76,0.25,6.9,8.3,14.8,1,1,0,69,15,3,13,69
2019,9,9,24.1,27.5,21,73,0.25,6.9,10.2,14.8,1,1,0,69,15,4,13,69
2019,9,10,24.1,27.5,21,73,0.25,6.9,10.2,14.8,1,1,0,87,16,3,13,87
2019,9,11,24.1,27.5,21,73,0.25,6.9,10.2,14.8,1,1,0,86,12,3,12,86
2019,9,12,24.1,27.5,21,73,0.25,6.9,10.2,14.8,1,1,0,76,14,3,11,76
2019,9,13,25,29.8,21,69,0.51,7.4,7.4,11.1,1,1,0,72,19,3,12,72
2019,9,14,25.1,30.2,21.2,69,0,6.9,7.4,9.4,1,1,0,78,20,3,10,78
2019,9,15,24.8,30.7,21.3,69,0,6.3,7.8,11.1,1,1,0,61,19,3,12,61
2019,9,16,24.8,30.7,21.3,69,0,6.3,7.8,11.1,1,1,0,57,16,3,11,57
2019,9,17,24.8,30.7,21.3,69,0,6.3,7.8,11.1,1,1,0,45,16,3,13,45
2019,9,18,24.8,30.7,21.3,69,0,6.3,7.8,11.1,1,1,0,69,19,3,13,69
2019,9,19,24.2,27.6,21.2,75,0.25,6.3,5.9,9.4,1,1,0,81,17,3,13,81
2019,9,20,24.2,29,20.6,72,1.78,6.9,5.6,7.6,1,1,0,72,20,3,13,72
2019,9,21,25.2,29.2,21.2,68,0,6.9,5.6,7.6,1,1,0,89,24,3,13,89
2019,9,22,25.2,29.2,21.2,68,0,6.9,5.6,7.6,1,1,0,66,30,3,13,66
2019,9,23,25.2,29.2,21.2,68,0,6.9,5.6,7.6,1,1,0,61,21,2,14,61
2019,9,24,25.2,29.2,21.2,68,0,6.9,5.6,7.6,1,1,0,43,38,2,10,43
2019,9,25,23.2,28.8,20.2,82,23.62,6.9,2,7.6,1,1,0,53,26,2,17,53
2019,9,26,23.9,28,20.2,76,1.78,6.9,3.3,7.6,1,1,0,84,30,2,17,84
2019,9,27,23.9,28.8,21,82,0,6.3,2.4,5.4,1,1,0,91,33,2,15,91
2019,9,28,23.9,28.8,21,82,0,6.3,2.4,5.4,1,1,0,102,30,2,14,102
2019,9,29,23.9,28.8,21,82,0,6.3,2.4,5.4,1,1,1,110,30,2,14,110
2019,9,30,23.9,28.8,21,82,0,6.3,2.4,5.4,1,1,1,110,11,3,14,110
2019,10,1,23.5,30.3,20.6,82,2.03,6.3,5.2,7.6,1,1,1,89,11,3,14,89
2019,10,2,24.9,29.1,18.6,68,22.1,8.9,1.1,5.4,1,1,1,89,35,2,17,89
2019,10,3,23.5,30.4,19.2,81,7.87,6.9,3.1,7.6,1,1,1,94,34,3,12,94
2019,10,4,23.5,30.4,19.2,81,7.87,6.9,3.1,7.6,1,1,1,69,28,3,16,69
2019,10,5,23.5,30.4,19.2,81,7.87,6.9,3.1,7.6,1,1,1,83,18,2,12,83
2019,10,6,23.5,30.4,19.2,81,7.87,6.9,3.1,7.6,1,1,1,78,18,2,12,78
2019,10,14,26.7,30.6,21.6,63,0,6.9,2.4,5.4,1,1,1,78,20,2,14,78
2019,10,25,21.5,26.7,19.4,86,0,6.3,5.4,11.1,1,1,1,64,11,2,14,64
2019,10,26,22.4,27,19,79,6.1,6.9,2.8,9.4,1,1,1,65,14,3,15,65
2019,10,27,22.3,27.8,19.4,86,3.05,6.3,4.1,5.4,1,1,1,69,16,4,15,69
2019,10,28,22.3,27.8,19.4,86,3.05,6.3,4.1,5.4,1,1,1,72,12,4,15,72
2019,10,29,22.3,27.8,19.4,86,3.05,6.3,4.1,5.4,1,1,1,76,34,4,16,76
2019,10,30,22.3,27.8,19.4,86,3.05,6.3,4.1,5.4,1,1,1,42,29,4,15,42
2019,10,31,22.5,25.6,19.7,82,6.86,5.8,5.7,9.4,1,1,1,60,23,4,14,60
2019,11,1,23.8,27.8,18,74,0.25,6.9,3.3,5.4,1,1,1,90,22,4,15,90
2019,11,2,24.2,29.4,21,73,0,6.9,2.4,5.4,1,1,1,90,22,4,15,90
2019,11,3,24.4,29.5,20.6,67,0,6.9,2.4,5.4,1,1,1,90,21,4,24,90
2019,11,4,24.4,29.5,20.6,67,0,6.9,2.4,5.4,1,1,1,158,14,4,16,158
2019,11,5,24.4,29.5,20.6,67,0,6.9,2.4,5.4,1,1,1,140,21,4,16,140
2019,11,6,24.4,29.5,20.6,67,0,6.9,2.4,5.4,1,1,1,119,40,4,17,119
2019,11,7,24.7,30.9,18.6,66,0,6,1.9,3.5,1,1,1,97,30,4,15,97
2019,11,8,24.4,28.4,21.8,75,3.05,6.9,3.1,5.4,1,1,1,81,34,4,13,81
2019,11,9,24.3,29.2,21.2,74,0,6.3,0.9,3.5,1,1,1,84,34,4,13,84
2019,11,10,24.3,29.2,21.2,74,0,6.3,0.9,3.5,1,1,1,84,40,4,17,84
2019,11,11,24.3,29.2,21.2,74,0,6.3,0.9,3.5,1,1,1,96,31,4,16,96
2019,11,12,24.3,29.2,21.2,74,0,6.3,0.9,3.5,1,1,1,70,19,4,16,70
2019,11,13,22.9,28,18.5,66,0,6.9,3.5,5.4,1,1,1,130,30,4,16,130
2019,11,14,22.3,28.8,18.8,80,0,6.9,3.7,7.6,1,1,1,72,27,4,16,72
2019,11,15,22.7,26.8,19.4,83,2.79,6.3,2,5.4,1,1,1,58,29,4,16,58
2019,11,16,22.7,26.8,19.4,83,2.79,6.3,2,5.4,1,1,1,59,35,4,13,59
2019,11,17,22.7,26.8,19.4,83,2.79,6.3,2,5.4,1,1,1,56,34,4,16,56
2019,11,18,22.7,26.8,19.4,83,2.79,6.3,2,5.4,1,1,1,55,27,4,14,55
2019,11,19,23.6,29.4,19.8,72,0,6.9,3.1,5.4,1,1,1,44,25,4,14,44
2019,11,20,22.3,29.8,20.2,84,10.92,6.9,3.9,5.4,1,1,1,41,36,4,18,41
2019,11,21,22.4,27.6,20.4,79,0,6.6,2.4,5.4,1,1,1,57,37,4,16,57
2019,11,22,22.4,27.6,20.4,79,0,6.6,2.4,5.4,1,1,1,64,40,4,14,64
2019,11,23,22.4,27.6,20.4,79,0,6.6,2.4,5.4,1,1,1,54,40,4,14,54
2019,11,24,22.4,27.6,20.4,79,0,6.6,2.4,5.4,1,1,1,54,43,4,18,54
2019,11,25,22.4,28.5,18.6,73,0,6.9,4.1,7.6,1,1,1,65,34,4,15,65
2019,11,26,21.9,27.3,16.7,71,0,7.4,4.6,5.4,1,1,1,56,40,4,16,56
2019,11,27,21.9,28.3,20,79,0.25,6.9,4.6,9.4,1,1,1,50,29,4,15,50
2019,11,28,21.9,28.3,20,79,0.25,6.9,4.6,9.4,1,1,1,48,17,4,15,48
2019,11,29,21.9,28.3,20,79,0.25,6.9,4.6,9.4,1,1,1,59,17,4,15,59
2019,11,30,21.9,28.3,20,79,0.25,6.9,4.6,9.4,1,1,1,52,17,4,15,52
2019,12,1,21.2,24.6,20,93,1.78,5.5,3.3,5.4,1,1,1,37,10,4,14,37
2019,12,2,21.4,24,19.7,84,6.86,5.8,5.2,7.6,1,1,1,34,29,4,14,34
2019,12,3,21.1,24.5,19.4,79,0.51,6.3,4.1,7.6,1,1,1,58,15,4,16,58
2019,12,4,21.1,24.5,19.4,79,0.51,6.3,4.1,7.6,1,1,1,61,15,4,16,61
2019,12,5,21.1,24.5,19.4,79,0.51,6.3,4.1,7.6,1,1,1,61,16,4,15,61
2019,12,6,21.1,24.5,19.4,79,0.51,6.3,4.1,7.6,1,1,1,96,16,4,16,96
2019,12,7,20.3,24.5,15.8,86,0.51,5.5,1.1,5.4,1,1,1,72,16,4,16,72
2019,12,8,20.2,24.9,17.8,87,0,4,4.3,7.6,1,1,1,72,12,4,18,72
2019,12,9,21.5,25.6,17,70,0,6.9,4.3,5.4,1,1,1,72,12,4,18,72
2019,12,10,21.5,25.6,17,70,0,6.9,4.3,5.4,1,1,1,72,12,5,15,72
2019,12,11,21.5,25.6,17,70,0,6.9,4.3,5.4,1,1,1,69,12,4,22,69
2019,12,12,21.5,25.6,17,70,0,6.9,4.3,5.4,1,1,1,78,9,4,17,78
2019,12,13,22.2,28.2,17.4,69,0,6.9,4.3,5.4,1,1,1,79,21,3,18,79
2019,12,14,21.1,28.8,18.2,85,0,5.5,5.4,7.6,1,1,1,53,21,3,18,53
2019,12,17,21.1,28.8,18.2,85,0,5.5,5.4,7.6,1,1,1,53,15,4,16,53
2019,12,18,21.1,28.8,18.2,85,0,5.5,5.4,7.6,1,1,1,75,15,4,16,75
2019,12,19,20.7,26.4,18,73,0,6.3,3.3,7.6,1,1,1,75,28,4,18,75
2019,12,20,20.9,25,16.2,75,0,6.9,2.2,5.4,1,1,1,86,16,4,13,86
2019,12,21,21.9,27.4,18,72,0,6.3,3.3,7.6,1,1,1,66,21,4,15,66
2019,12,22,21.9,27.4,18,72,0,6.3,3.3,7.6,1,1,1,77,22,4,16,77
2019,12,23,21.9,27.4,18,72,0,6.3,3.3,7.6,1,1,1,77,23,4,17,77
2019,12,24,21.9,27.4,18,72,0,6.3,3.3,7.6,1,1,1,77,23,4,17,77
2019,12,25,21.6,28.6,19.8,83,0,6.3,3.9,7.6,1,1,1,77,26,4,18,77
2019,12,26,22.3,27.2,19,73,0,6.3,3,5.4,1,1,1,82,22,4,15,82
2019,12,27,23.4,29.6,18,66,0,6.6,2.2,5.4,1,1,1,76,21,4,15,76
2019,12,28,23.4,29.6,18,66,0,6.6,2.2,5.4,1,1,1,69,21,4,15,69
2019,12,29,23.4,29.6,18,66,0,6.6,2.2,5.4,1,1,1,72,21,4,15,72
2019,12,31,21.9,28.1,17.5,74,0,6.3,4.8,7.6,1,1,1,72,17,4,14,72
